"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshtein record1Value","[0] CompanyNameComparatorLevenshtein record2Value","[0] CompanyNameComparatorLevenshtein record1PreprocessedValue","[0] CompanyNameComparatorLevenshtein record2PreprocessedValue","[0] CompanyNameComparatorLevenshtein similarity","[0] CompanyNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1230","0.14814814814814814",,"Innography","Discover Financial Services","Innography","Discover Financial Services","0.14814814814814814","0.14814814814814814"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1349","0.09999999999999998",,"Sterling Infosystems","AGCO","Sterling Infosystems","AGCO","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1503","fortune_500_id_1095","0.1875",,"Weather Channel","Northrop Grumman","Weather Channel","Northrop Grumman","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1230","0.14814814814814814",,"Adaptive","Discover Financial Services","Adaptive","Discover Financial Services","0.14814814814814814","0.14814814814814814"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1251","0.1428571428571429",,"VisualDoD, LLC","Lithia Motors","VisualDoD, LLC","Lithia Motors","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1494","0.0",,"VisualDoD, LLC","Levi Strauss","VisualDoD, LLC","Levi Strauss","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1230","0.07407407407407407",,"Think Computer Corporation","Discover Financial Services","Think Computer Corporation","Discover Financial Services","0.07407407407407407","0.07407407407407407"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1024","0.15384615384615385",,"Copyright Clearance Center","Bank of America","Copyright Clearance Center","Bank of America","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1491","0.0625",,"VisualDoD, LLC","Rush Enterprises","VisualDoD, LLC","Rush Enterprises","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1208","0.1428571428571429",,"Jurispect","PPG Industries","Jurispect","PPG Industries","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1102","0.05555555555555558",,"Docket Alarm, Inc.","3M","Docket Alarm, Inc.","3M","0.05555555555555558","0.05555555555555558"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1342","0.16666666666666663",,"Docket Alarm, Inc.","Eastman Chemical","Docket Alarm, Inc.","Eastman Chemical","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1322","0.0",,"Accenture","PVH","Accenture","PVH","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1349","0.11111111111111116",,"Docket Alarm, Inc.","AGCO","Docket Alarm, Inc.","AGCO","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1410","0.1428571428571429",,"CGI","KeyCorp","CGI","KeyCorp","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1083","0.09999999999999998",,"Innography","Deere","Innography","Deere","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1430","0.3076923076923077",,"TransUnion","Owens Corning","TransUnion","Owens Corning","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1283","0.0",,"KPMG","Navistar International","KPMG","Navistar International","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1243","0.1923076923076923",,"Think Computer Corporation","State Street","Think Computer Corporation","State Street","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1484","0.0714285714285714",,"VisualDoD, LLC","Tapestry","VisualDoD, LLC","Tapestry","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1424","0.15000000000000002",,"TransUnion","Builders FirstSource","TransUnion","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1216","0.1875",,"Jurispect","Truist Financial","Jurispect","Truist Financial","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1355","0.2222222222222222",,"Docket Alarm, Inc.","Mosaic","Docket Alarm, Inc.","Mosaic","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1354","0.125",,"Docket Alarm, Inc.","Air Products & Chemicals","Docket Alarm, Inc.","Air Products & Chemicals","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1112","0.11111111111111116",,"Docket Alarm, Inc.","U.S. Bancorp","Docket Alarm, Inc.","U.S. Bancorp","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1117","0.16666666666666663",,"Docket Alarm, Inc.","Paccar","Docket Alarm, Inc.","Paccar","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1212","0.0",,"Jurispect","Ecolab","Jurispect","Ecolab","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1179","0.0625",,"Adaptive","Sherwin-Williams","Adaptive","Sherwin-Williams","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1151","0.16666666666666663",,"MuckRock.com","DuPont","MuckRock.com","DuPont","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1179","0.13636363636363635",,"Legal Science Partners","Sherwin-Williams","Legal Science Partners","Sherwin-Williams","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1410","0.1333333333333333",,"Thomson Reuters","KeyCorp","Thomson Reuters","KeyCorp","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1480","0.11538461538461542",,"Think Computer Corporation","Olin","Think Computer Corporation","Olin","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1390","0.08333333333333337",,"MuckRock.com","Westlake","MuckRock.com","Westlake","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1424","0.050000000000000044",,"CGI","Builders FirstSource","CGI","Builders FirstSource","0.050000000000000044","0.050000000000000044"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1212","0.15384615384615385",,"Think Computer Corporation","Ecolab","Think Computer Corporation","Ecolab","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1435","0.2727272727272727",,"Panjiva","Hanesbrands","Panjiva","Hanesbrands","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1232","0.0714285714285714",,"VisualDoD, LLC","VF","VisualDoD, LLC","VF","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1424","0.25",,"Jurispect","Builders FirstSource","Jurispect","Builders FirstSource","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1243","0.1923076923076923",,"Copyright Clearance Center","State Street","Copyright Clearance Center","State Street","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1410","0.0",,"TransUnion","KeyCorp","TransUnion","KeyCorp","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1016","0.2142857142857143",,"KPMG","JPMorgan Chase","KPMG","JPMorgan Chase","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1499","0.04761904761904767",,"KPMG","Huntington Bancshares","KPMG","Huntington Bancshares","0.04761904761904767","0.04761904761904767"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1410","0.125",,"USSearch","KeyCorp","USSearch","KeyCorp","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1216","0.15384615384615385",,"Think Computer Corporation","Truist Financial","Think Computer Corporation","Truist Financial","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1410","0.15000000000000002",,"Relationship Science","KeyCorp","Relationship Science","KeyCorp","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1480","0.11538461538461542",,"Copyright Clearance Center","Olin","Copyright Clearance Center","Olin","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1381","0.08333333333333337",,"MuckRock.com","Huntsman","MuckRock.com","Huntsman","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1424","0.15000000000000002",,"Thomson Reuters","Builders FirstSource","Thomson Reuters","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1107","0.0",,"Accenture","Raytheon","Accenture","Raytheon","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1390","0.125",,"Adaptive","Westlake","Adaptive","Westlake","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1016","0.2692307692307693",,"Copyright Clearance Center","JPMorgan Chase","Copyright Clearance Center","JPMorgan Chase","0.2692307692307693","0.2692307692307693"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1024","0.1333333333333333",,"KPMG","Bank of America","KPMG","Bank of America","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1376","0.05555555555555558",,"Docket Alarm, Inc.","Oshkosh","Docket Alarm, Inc.","Oshkosh","0.05555555555555558","0.05555555555555558"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1499","0.23076923076923073",,"Copyright Clearance Center","Huntington Bancshares","Copyright Clearance Center","Huntington Bancshares","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1469","0.11538461538461542",,"Think Computer Corporation","Celanese","Think Computer Corporation","Celanese","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1424","0.15000000000000002",,"Relationship Science","Builders FirstSource","Relationship Science","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1376","0.16666666666666663",,"MuckRock.com","Oshkosh","MuckRock.com","Oshkosh","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1083","0.125",,"Intelius","Deere","Intelius","Deere","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1430","0.07692307692307687",,"Jurispect","Owens Corning","Jurispect","Owens Corning","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1468","0.0714285714285714",,"VisualDoD, LLC","Ralph Lauren","VisualDoD, LLC","Ralph Lauren","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1179","0.125",,"Owler","Sherwin-Williams","Owler","Sherwin-Williams","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1151","0.25",,"Adaptive","DuPont","Adaptive","DuPont","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1430","0.1333333333333333",,"Thomson Reuters","Owens Corning","Thomson Reuters","Owens Corning","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1381","0.16666666666666663",,"Docket Alarm, Inc.","Huntsman","Docket Alarm, Inc.","Huntsman","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1208","0.1333333333333333",,"Thomson Reuters","PPG Industries","Thomson Reuters","PPG Industries","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1077","0.0",,"Intelius","Dow","Intelius","Dow","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1430","0.15384615384615385",,"USSearch","Owens Corning","USSearch","Owens Corning","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1230","0.0",,"KPMG","Discover Financial Services","KPMG","Discover Financial Services","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1410","0.1428571428571429",,"PayScale, Inc.","KeyCorp","PayScale, Inc.","KeyCorp","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1210","0.07692307692307687",,"Panjiva","Omnicom Group","Panjiva","Omnicom Group","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1430","0.19999999999999996",,"Relationship Science","Owens Corning","Relationship Science","Owens Corning","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1283","0.18181818181818177",,"Innography","Navistar International","Innography","Navistar International","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1230","0.18518518518518523",,"TransUnion","Discover Financial Services","TransUnion","Discover Financial Services","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1061","0.1923076923076923",,"Copyright Clearance Center","Caterpillar","Copyright Clearance Center","Caterpillar","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1225","0.125",,"Panjiva","Howmet Aerospace","Panjiva","Howmet Aerospace","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1468","0.16666666666666663",,"Panjiva","Ralph Lauren","Panjiva","Ralph Lauren","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1480","0.0",,"KPMG","Olin","KPMG","Olin","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1390","0.125",,"Owler","Westlake","Owler","Westlake","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1216","0.125",,"Thomson Reuters","Truist Financial","Thomson Reuters","Truist Financial","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1390","0.16666666666666663",,"Docket Alarm, Inc.","Westlake","Docket Alarm, Inc.","Westlake","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1151","0.0",,"Owler","DuPont","Owler","DuPont","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1077","0.038461538461538436",,"Copyright Clearance Center","Dow","Copyright Clearance Center","Dow","0.038461538461538436","0.038461538461538436"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1151","0.11111111111111116",,"Docket Alarm, Inc.","DuPont","Docket Alarm, Inc.","DuPont","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1424","0.25",,"USSearch","Builders FirstSource","USSearch","Builders FirstSource","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1469","0.09999999999999998",,"TransUnion","Celanese","TransUnion","Celanese","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1243","0.0",,"KPMG","State Street","KPMG","State Street","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1061","0.2727272727272727",,"Intelius","Caterpillar","Intelius","Caterpillar","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1410","0.0",,"Jurispect","KeyCorp","Jurispect","KeyCorp","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1283","0.2692307692307693",,"Think Computer Corporation","Navistar International","Think Computer Corporation","Navistar International","0.2692307692307693","0.2692307692307693"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1212","0.06666666666666665",,"Thomson Reuters","Ecolab","Thomson Reuters","Ecolab","0.06666666666666665","0.06666666666666665"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1208","0.19999999999999996",,"Relationship Science","PPG Industries","Relationship Science","PPG Industries","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1514","fortune_500_id_1179","0.0625",,"Wolters Kluwer","Sherwin-Williams","Wolters Kluwer","Sherwin-Williams","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1016","0.15384615384615385",,"Think Computer Corporation","JPMorgan Chase","Think Computer Corporation","JPMorgan Chase","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1499","0.1923076923076923",,"Think Computer Corporation","Huntington Bancshares","Think Computer Corporation","Huntington Bancshares","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1469","0.19999999999999996",,"Thomson Reuters","Celanese","Thomson Reuters","Celanese","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1381","0.0",,"Owler","Huntsman","Owler","Huntsman","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1430","0.0714285714285714",,"VisualDoD, LLC","Owens Corning","VisualDoD, LLC","Owens Corning","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1212","0.0",,"KPMG","Ecolab","KPMG","Ecolab","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1212","0.0",,"TransUnion","Ecolab","TransUnion","Ecolab","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1212","0.125",,"USSearch","Ecolab","USSearch","Ecolab","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1235","0.0",,"Panjiva","Textron","Panjiva","Textron","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1216","0.3125",,"TransUnion","Truist Financial","TransUnion","Truist Financial","0.3125","0.3125"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1232","0.1428571428571429",,"Panjiva","VF","Panjiva","VF","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1216","0.25",,"USSearch","Truist Financial","USSearch","Truist Financial","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1300","0.1875",,"Accenture","Sonic Automotive","Accenture","Sonic Automotive","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1212","0.09999999999999998",,"Relationship Science","Ecolab","Relationship Science","Ecolab","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1061","0.0",,"Innography","Caterpillar","Innography","Caterpillar","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1430","0.1428571428571429",,"PayScale, Inc.","Owens Corning","PayScale, Inc.","Owens Corning","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1216","0.0",,"KPMG","Truist Financial","KPMG","Truist Financial","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1283","0.15384615384615385",,"Copyright Clearance Center","Navistar International","Copyright Clearance Center","Navistar International","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1183","fortune_500_id_1179","0.19047619047619047",,"Galorath Incorporated","Sherwin-Williams","Galorath Incorporated","Sherwin-Williams","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1435","0.0714285714285714",,"VisualDoD, LLC","Hanesbrands","VisualDoD, LLC","Hanesbrands","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1216","0.19999999999999996",,"Relationship Science","Truist Financial","Relationship Science","Truist Financial","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1307","0.17647058823529416",,"Accenture","Interpublic Group","Accenture","Interpublic Group","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1249","0.1428571428571429",,"Panjiva","L3Harris Technologies","Panjiva","L3Harris Technologies","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1024","0.3076923076923077",,"Think Computer Corporation","Bank of America","Think Computer Corporation","Bank of America","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1077","0.09999999999999998",,"Innography","Dow","Innography","Dow","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1424","0.09999999999999998",,"PayScale, Inc.","Builders FirstSource","PayScale, Inc.","Builders FirstSource","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1484","0.125",,"Panjiva","Tapestry","Panjiva","Tapestry","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1179","0.11111111111111116",,"Docket Alarm, Inc.","Sherwin-Williams","Docket Alarm, Inc.","Sherwin-Williams","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1283","0.2272727272727273",,"Intelius","Navistar International","Intelius","Navistar International","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","us_companies_id_1474","fortune_500_id_1208","0.2142857142857143",,"TransUnion","PPG Industries","TransUnion","PPG Industries","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1208","0.0714285714285714",,"USSearch","PPG Industries","USSearch","PPG Industries","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1179","0.0625",,"MuckRock.com","Sherwin-Williams","MuckRock.com","Sherwin-Williams","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1469","0.0",,"KPMG","Celanese","KPMG","Celanese","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1376","0.1428571428571429",,"Owler","Oshkosh","Owler","Oshkosh","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1424","0.15000000000000002",,"VisualDoD, LLC","Builders FirstSource","VisualDoD, LLC","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1230","0.18518518518518523",,"Thomson Reuters","Discover Financial Services","Thomson Reuters","Discover Financial Services","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1469","0.30000000000000004",,"Relationship Science","Celanese","Relationship Science","Celanese","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1427","0.17391304347826086",,"VisualDoD, LLC","Asbury Automotive Group","VisualDoD, LLC","Asbury Automotive Group","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1469","0.17647058823529416",,"Oversight Systems","Celanese","Oversight Systems","Celanese","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1077","0.038461538461538436",,"Think Computer Corporation","Dow","Think Computer Corporation","Dow","0.038461538461538436","0.038461538461538436"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1349","0.09523809523809523",,"MicroBilt Corporation","AGCO","MicroBilt Corporation","AGCO","0.09523809523809523","0.09523809523809523"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1342","0.1428571428571429",,"MicroBilt Corporation","Eastman Chemical","MicroBilt Corporation","Eastman Chemical","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1430","0.07692307692307687",,"KPMG","Owens Corning","KPMG","Owens Corning","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1424","0.11538461538461542",,"Copyright Clearance Center","Builders FirstSource","Copyright Clearance Center","Builders FirstSource","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1300","fortune_500_id_1102","0.0",,"MicroBilt Corporation","3M","MicroBilt Corporation","3M","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1480","0.1333333333333333",,"Thomson Reuters","Olin","Thomson Reuters","Olin","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1183","fortune_500_id_1151","0.1428571428571429",,"Galorath Incorporated","DuPont","Galorath Incorporated","DuPont","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1503","fortune_500_id_1405","0.18518518518518523",,"Weather Channel","Spirit AeroSystems Holdings","Weather Channel","Spirit AeroSystems Holdings","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","us_companies_id_1133","fortune_500_id_1077","0.0625",,"Dun & Bradstreet","Dow","Dun & Bradstreet","Dow","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1470","fortune_500_id_1243","0.19999999999999996",,"Thomson Reuters","State Street","Thomson Reuters","State Street","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1216","0.11764705882352944",,"Oversight Systems","Truist Financial","Oversight Systems","Truist Financial","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","us_companies_id_1344","fortune_500_id_1212","0.05882352941176472",,"Oversight Systems","Ecolab","Oversight Systems","Ecolab","0.05882352941176472","0.05882352941176472"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1087","0.2142857142857143",,"VisualDoD, LLC","Coca-Cola","VisualDoD, LLC","Coca-Cola","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1430","0.23076923076923073",,"Copyright Clearance Center","Owens Corning","Copyright Clearance Center","Owens Corning","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1005","fortune_500_id_1393","0.1333333333333333",,"Accenture","JetBlue Airways","Accenture","JetBlue Airways","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1493","fortune_500_id_1084","0.0714285714285714",,"VisualDoD, LLC","Nike","VisualDoD, LLC","Nike","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1346","fortune_500_id_1117","0.16666666666666663",,"Owler","Paccar","Owler","Paccar","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1107","fortune_500_id_1102","0.050000000000000044",,"Compliance and Risks","3M","Compliance and Risks","3M","0.050000000000000044","0.050000000000000044"
